Date,Open,High,Low,Close,Volume
12/16/2020,520.11,527.38,517.69,524.83,"3,682,392"
12/15/2020,518.5,524.7,513.56,519.78,"3,398,209"
12/14/2020,505.44,524.16,501.18,522.42,"5,770,424"
12/11/2020,495.0,503.34,494.85,503.22,"3,210,928"
12/10/2020,494.56,503.77,492.91,501.09,"3,018,203"
12/09/2020,510.53,514.5,491.29,493.6,"4,178,768"
12/08/2020,517.9,521.49,505.55,512.66,"4,228,950"
12/07/2020,500.01,517.76,497.77,515.78,"4,289,293"
12/04/2020,497.5,504.5,493.64,498.31,"3,666,243"
12/03/2020,502.99,508.77,496.04,497.52,"2,826,116"
12/02/2020,501.62,506.8,493.5,503.38,"3,028,358"
12/01/2020,492.34,509.47,491.98,504.58,"5,063,234"
11/30/2020,490.08,492.55,481.27,490.7,"3,530,940"
11/27/2020,486.58,493.25,481.85,491.36,"2,805,762"
11/25/2020,485.13,486.9,478.92,485.0,"3,598,629"
11/24/2020,478.84,484.05,475.89,482.88,"3,557,894"
11/23/2020,490.46,491.15,475.84,476.62,"5,416,571"
11/20/2020,485.22,494.76,481.57,488.24,"4,255,924"
11/19/2020,482.0,487.8,480.47,484.67,"2,254,653"
11/18/2020,481.95,488.61,477.72,481.79,"3,629,237"
11/17/2020,480.12,487.51,478.85,480.63,"3,698,082"
11/16/2020,480.0,485.58,477.3,479.1,"3,953,563"
11/13/2020,486.77,488.94,477.8,482.84,"3,006,510"
11/12/2020,491.0,496.52,480.43,486.77,"5,071,155"
11/11/2020,483.0,491.68,478.26,490.76,"5,460,532"
11/10/2020,470.95,484.6,463.41,480.24,"8,306,142"
11/09/2020,485.54,495.85,467.26,470.5,"10,419,680"
11/06/2020,515.0,515.21,502.51,514.73,"4,236,349"
11/05/2020,506.56,518.73,503.45,513.76,"5,372,781"
11/04/2020,495.36,507.73,493.98,496.95,"5,137,330"
11/03/2020,484.93,495.31,478.76,487.22,"3,690,213"
11/02/2020,478.87,486.3,475.0,484.12,"4,408,193"
10/30/2020,502.01,505.88,472.21,475.74,"7,813,897"
10/29/2020,488.5,513.9,479.34,504.21,"11,120,690"
10/28/2020,486.36,494.0,483.28,486.24,"5,992,731"
10/27/2020,490.01,490.49,482.93,488.93,"3,627,175"
10/27/2020,490.01,490.49,482.93,488.93,"3,627,175"
10/26/2020,487.03,496.82,478.9,488.24,"6,186,087"
10/23/2020,488.11,490.06,481.35,488.28,"4,927,862"
10/22/2020,494.69,495.14,482.0,485.23,"6,997,922"
10/21/2020,501.03,506.85,488.25,489.05,"17,405,711"
10/20/2020,528.14,533.78,522.26,525.42,"10,047,180"
10/19/2020,537.07,541.8,525.38,530.72,"7,567,506"
10/16/2020,549.5,554.33,530.03,530.79,"6,347,363"
10/15/2020,545.52,551.22,535.1,541.94,"5,113,126"
10/14/2020,562.61,572.49,541.0,541.45,"9,510,081"
10/13/2020,540.56,557.65,537.2,554.09,"5,602,498"
10/12/2020,548.81,551.81,538.24,539.81,"5,391,074"
10/09/2020,537.83,544.28,535.0,539.44,"4,781,259"
10/08/2020,533.48,535.0,524.15,531.79,"5,386,488"
10/07/2020,518.0,536.49,515.82,534.66,"7,988,683"
10/06/2020,518.72,521.82,504.16,505.87,"4,199,034"
10/05/2020,506.8,520.99,501.7,520.65,"4,088,069"
10/02/2020,516.43,526.37,502.7,503.06,"6,071,165"
10/01/2020,506.03,529.55,503.6,527.51,"8,153,710"
09/30/2020,492.57,504.63,489.27,500.03,"4,634,111"
09/29/2020,489.5,496.29,486.53,493.48,"3,543,193"
09/28/2020,489.11,492.0,477.88,490.65,"4,773,497"
09/25/2020,474.39,484.87,468.03,482.88,"3,769,436"
09/24/2020,470.53,477.0,467.82,473.08,"3,727,201"
09/23/2020,491.04,491.04,469.0,470.61,"3,726,423"
09/22/2020,489.01,491.82,479.26,491.17,"3,482,324"
09/21/2020,467.69,487.78,466.32,487.35,"5,457,539"
09/18/2020,472.51,479.4,458.6,469.96,"6,717,711"
09/17/2020,475.16,478.4,463.27,470.2,"5,379,301"
09/16/2020,499.99,504.66,483.31,483.86,"4,401,412"
09/15/2020,484.0,497.47,481.63,495.99,"5,336,992"
09/14/2020,480.62,488.99,471.3,476.26,"7,359,126"
09/11/2020,486.49,493.73,476.81,482.03,"5,035,200"
09/10/2020,503.35,506.29,478.84,480.67,"6,240,181"
09/09/2020,519.21,520.0,492.57,500.19,"6,848,127"
09/08/2020,498.4,522.0,495.0,507.02,"5,572,684"
09/04/2020,520.18,527.36,485.98,516.05,"8,270,118"
09/03/2020,545.0,554.0,521.32,525.75,"9,071,089"
09/02/2020,553.78,556.5,537.37,552.84,"5,886,930"
09/01/2020,532.6,557.39,532.45,556.55,"9,581,907"
08/31/2020,521.16,531.99,517.58,529.56,"4,941,409"
08/28/2020,532.0,539.0,522.0,523.89,"4,417,517"
08/27/2020,537.78,541.0,521.25,526.27,"9,062,912"
08/26/2020,492.5,549.04,492.08,547.53,"20,373,680"
08/25/2020,488.19,492.47,485.09,490.58,"5,727,721"
08/24/2020,495.44,501.0,483.16,488.81,"4,762,183"
08/21/2020,496.46,498.13,490.0,492.31,"3,921,293"
08/20/2020,484.69,498.94,483.89,497.9,"5,132,480"
08/19/2020,493.93,494.5,483.5,484.53,"3,156,218"
08/18/2020,484.35,495.3,482.8,491.87,"3,505,518"
08/17/2020,484.19,486.24,479.1,482.35,"2,423,545"
08/14/2020,482.82,488.33,480.21,482.68,"2,943,487"
08/13/2020,478.4,484.45,476.45,481.33,"3,008,933"
08/12/2020,471.34,482.49,470.18,475.47,"5,441,243"
08/11/2020,479.75,480.92,466.55,466.93,"7,329,226"
08/10/2020,493.35,497.46,478.63,483.38,"4,691,185"
08/07/2020,505.45,508.29,486.68,494.73,"5,910,348"
08/06/2020,504.11,510.82,498.7,509.08,"3,725,861"
08/05/2020,508.68,510.1,501.2,502.11,"4,313,526"
08/04/2020,498.65,510.44,498.65,509.64,"5,607,968"
08/03/2020,490.86,503.09,490.23,498.62,"5,876,190"
07/31/2020,488.29,494.8,484.5,488.88,"5,924,310"
07/30/2020,480.71,488.35,477.51,485.8,"6,608,569"
07/29/2020,492.25,494.92,484.13,484.48,"6,611,769"
07/28/2020,496.02,497.79,487.76,488.51,"5,986,727"
07/27/2020,484.51,496.92,482.31,495.65,"7,863,069"
07/24/2020,468.77,487.17,467.54,480.45,"7,746,247"
07/23/2020,491.13,491.9,472.02,477.58,"7,722,034"
07/22/2020,492.19,497.2,487.2,489.82,"6,954,078"
07/21/2020,506.0,506.22,488.61,490.1,"9,127,218"
07/20/2020,489.14,504.5,484.2,502.41,"11,940,310"
07/17/2020,494.87,503.59,484.14,492.99,"24,991,350"
07/16/2020,526.48,535.54,504.36,527.39,"24,498,990"
07/15/2020,516.3,529.0,510.18,523.26,"10,066,650"
07/14/2020,517.08,525.5,490.49,524.88,"15,083,300"
07/13/2020,567.98,575.37,520.96,525.5,"18,399,020"
07/10/2020,519.73,555.88,511.28,548.73,"21,605,590"
07/09/2020,508.4,510.0,495.78,507.76,"5,840,541"
07/08/2020,498.58,505.1,493.81,502.78,"5,691,682"
07/07/2020,497.31,504.82,490.83,493.16,"5,669,870"
07/06/2020,480.77,499.5,479.8,493.81,"7,838,990"
07/02/2020,485.64,492.28,475.53,476.89,"6,351,485"
07/01/2020,454.0,488.23,454.0,485.64,"9,705,870"
06/30/2020,450.02,457.59,447.0,455.04,"4,198,545"
06/29/2020,445.23,447.67,432.14,447.24,"4,843,978"
06/26/2020,466.39,468.03,442.24,443.4,"6,804,726"
06/25/2020,458.86,467.01,454.0,465.91,"4,134,513"
06/24/2020,468.54,472.36,454.0,457.85,"4,826,191"
06/23/2020,466.5,474.01,464.5,466.26,"5,948,436"
06/22/2020,455.01,468.59,454.21,468.04,"6,272,105"
06/19/2020,449.12,453.97,445.6,453.72,"5,933,651"
06/18/2020,448.73,452.76,442.8,449.87,"4,277,627"
06/17/2020,441.82,450.46,439.22,447.77,"6,529,568"
06/16/2020,425.76,437.96,425.18,436.13,"5,514,016"
06/15/2020,421.4,426.49,415.42,425.5,"4,471,499"
06/12/2020,429.0,434.06,412.45,418.07,"6,461,127"
06/11/2020,428.2,445.57,424.16,425.56,"7,462,868"
06/10/2020,436.0,439.69,430.55,434.48,"4,896,893"
06/09/2020,421.65,434.73,420.31,434.05,"6,796,999"
06/08/2020,416.0,420.8,406.5,419.49,"5,851,453"
06/05/2020,407.29,420.24,404.25,419.6,"5,099,561"
06/04/2020,422.39,428.71,410.03,414.33,"5,410,529"
06/03/2020,426.95,427.1,418.05,421.97,"4,316,044"
06/02/2020,425.87,427.59,419.46,427.31,"3,494,801"
06/01/2020,418.83,426.72,415.98,425.92,"3,748,573"
05/29/2020,417.46,420.3,411.85,419.73,"5,270,484"
05/28/2020,417.24,422.37,411.5,413.44,"5,660,160"
05/27/2020,410.38,420.02,397.86,419.89,"10,446,340"
05/26/2020,427.77,428.5,413.14,414.77,"7,881,115"
05/22/2020,437.0,439.09,427.18,429.32,"5,422,334"
05/21/2020,448.56,448.96,430.25,436.25,"9,117,325"
05/20/2020,454.25,455.81,444.0,447.67,"5,607,257"
05/19/2020,453.4,458.97,450.47,451.04,"4,810,487"
05/18/2020,451.16,456.36,443.35,452.58,"7,780,309"
05/15/2020,440.7,455.0,437.51,454.19,"7,243,998"
05/14/2020,444.9,452.38,432.82,441.95,"9,007,467"
05/13/2020,435.69,447.0,427.27,438.27,"7,014,563"
05/12/2020,442.0,444.17,431.36,431.82,"4,598,211"
05/11/2020,436.33,444.89,435.56,440.52,"5,486,037"
05/08/2020,434.14,442.0,433.64,435.55,"5,054,308"
05/07/2020,436.89,438.88,430.66,436.53,"5,650,281"
05/06/2020,429.3,439.77,426.39,434.26,"6,660,737"
05/05/2020,427.56,431.0,421.56,424.68,"6,286,293"
05/04/2020,417.78,428.54,414.87,428.15,"7,799,058"
05/01/2020,415.1,427.97,411.73,415.27,"8,299,858"
04/30/2020,410.31,424.44,408.0,419.85,"7,953,975"
04/29/2020,399.53,415.86,393.6,411.89,"9,693,137"
04/28/2020,419.99,421.0,402.91,403.83,"10,101,230"
04/27/2020,425.0,429.0,420.84,421.38,"6,277,480"
04/24/2020,425.0,427.17,415.88,424.99,"8,670,362"
04/23/2020,419.26,438.41,419.26,426.7,"13,952,330"
04/22/2020,429.73,433.0,413.0,421.42,"21,123,770"
04/21/2020,444.77,447.0,425.6,433.83,"23,177,551"
04/20/2020,435.17,444.49,430.56,437.49,"12,655,820"
04/17/2020,431.0,432.0,414.7,422.96,"12,616,260"
04/16/2020,437.0,449.52,431.61,439.17,"16,128,670"
04/15/2020,413.0,434.98,412.25,426.75,"13,561,220"
04/14/2020,397.5,417.82,394.85,413.55,"11,580,980"
04/13/2020,371.31,400.51,367.7,396.72,"11,692,920"
04/09/2020,371.06,372.1,363.03,370.72,"7,711,296"
04/08/2020,374.01,378.39,368.31,371.12,"6,908,879"
04/07/2020,380.0,381.33,369.34,372.28,"7,046,438"
04/06/2020,365.22,380.29,361.71,379.96,"8,121,240"
04/03/2020,367.47,370.9,357.51,361.76,"4,860,768"
04/02/2020,364.08,370.99,360.06,370.08,"4,592,477"
04/01/2020,376.05,380.23,361.02,364.08,"6,672,454"
03/31/2020,367.93,383.01,366.44,375.5,"9,366,464"
03/30/2020,363.0,377.8,361.17,370.96,"8,621,964"
03/27/2020,359.09,368.56,353.0,357.12,"7,948,775"
03/26/2020,344.0,363.84,341.73,362.99,"7,235,016"
03/25/2020,361.02,362.0,339.17,342.39,"8,767,171"
03/24/2020,369.99,372.93,353.03,357.32,"11,638,680"
03/23/2020,347.89,366.11,340.88,360.27,"13,449,380"
03/20/2020,342.31,350.49,332.0,332.83,"10,853,850"
03/19/2020,324.33,348.51,316.82,332.03,"10,615,960"
